,owner,origen,weapon,platform,total,number,Status,url
1563,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMP-2(K),182,19,['captured'],https://i.postimg.cc/PrCH6jH6/2014-bmp2-capt-20-07-22.jpg
1564,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMP-2(K),182,20,['captured'],https://i.postimg.cc/PJRjt6Wz/2015-bmp2-capt-08-07-22.jpg
1565,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMP-2(K),182,21,['captured'],https://i.postimg.cc/VN0nrrkm/2000-mtlb-and-bmp2-capt-05-02-23.jpg
1566,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMP-2(K),182,22,['captured'],https://i.postimg.cc/ydSxt5W6/2009-bmp2-capt-07-06-22.jpg
1567,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMP-2(K),182,23,['captured'],https://i.postimg.cc/K86stgL0/444.png
1568,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMP-2(K),182,24,['captured'],https://i.postimg.cc/QxmfVy4m/2002-bmp2-capt-30-04-23.jpg
1569,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,1,['destroyed'],https://twitter.com/UAWeapons/status/1538541806329155585
1570,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,2,['destroyed'],https://i.postimg.cc/nLQVL59W/2003-bmp.jpg
1571,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,3,['destroyed'],https://i.postimg.cc/2SFhvb7B/2005-unkn-bmp.jpg
1572,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,4,['destroyed'],https://twitter.com/UAWeapons/status/1572568028587626496
1573,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,5,['destroyed'],https://i.postimg.cc/2jG1YHHb/4465.png
1574,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,6,['destroyed'],https://i.postimg.cc/QdhkKG22/2023-2x-unkn-bmp-destr-31-05-23.jpg
1575,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,7,['destroyed'],https://i.postimg.cc/QdhkKG22/2023-2x-unkn-bmp-destr-31-05-23.jpg
1576,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,8,['destroyed'],https://i.postimg.cc/qMdPfXWs/2005-3x-bmp-destr.jpg
1577,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,9,['destroyed'],https://i.postimg.cc/qMdPfXWs/2005-3x-bmp-destr.jpg
1578,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,10,['destroyed'],https://i.postimg.cc/qMdPfXWs/2005-3x-bmp-destr.jpg
1579,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,11,['destroyed'],https://i.postimg.cc/CLHWwnVW/2007-1x-bmp-destr.jpg
1580,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,12,['destroyed'],https://twitter.com/UAWeapons/status/1587455127350296577
1581,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,13,['destroyed'],https://twitter.com/Archer83Able/status/1622614546597785601
1582,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,14,['destroyed'],https://twitter.com/Archer83Able/status/1622614546597785601
1583,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,15,['destroyed'],https://i.postimg.cc/4xQqxXQp/2001-unkn-bmp-destr-08-02-23.jpg
1584,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,16,['destroyed'],https://i.postimg.cc/W19gmJfx/2014-unkn-bmp12-destr-07-01-23.jpg
1585,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,17,['destroyed'],https://i.postimg.cc/vB6gkypB/2000-unkn-bmp-12-destr-31-08-22.jpg
1586,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,18,['destroyed'],https://i.postimg.cc/T1Vy292v/2003-unkn-bmp12-destr-07-03-23.jpg
1587,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,19,['destroyed'],https://i.postimg.cc/J4WWjNtc/2038-unkn-bmp12-destr-12-06-23.jpg
1588,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,20,['destroyed'],https://i.postimg.cc/Cx13rjng/2016-unkn-bmp-destr-17-06-23.jpg
1589,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,21,['destroyed'],https://i.postimg.cc/TYrJPY4j/2027-2x-unkn-bmp-destr-08-06-23.jpg
1590,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,22,['destroyed'],https://i.postimg.cc/TYrJPY4j/2027-2x-unkn-bmp-destr-08-06-23.jpg
1591,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,23,['destroyed'],https://i.postimg.cc/Tw6LBnw4/2013-unkn-bmp-dam-18-06-23.jpg
1592,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,24,['destroyed'],https://i.postimg.cc/CKYgFXF7/2041-unkn-bmp-destr-22-07-23.jpg
1593,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,25,['destroyed'],https://i.postimg.cc/Xv1XW6wq/2002-2x-BMP-1s-BMP-2-BMP-1-2-T-64-BV-Zr-2017-T-72-AV-Unkn-Vehicle-destr-31-07-23.jpg
1594,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,26,['destroyed'],https://i.postimg.cc/W34jWbKX/24t.png
1595,UA,['the Soviet Union'],Infantry Fighting Vehicles,Unknown BMP-1/2,28,27,['destroyed'],https://i.postimg.cc/tCcVXVTc/431.png
1596,UA,['the Soviet Union'],Infantry Fighting Vehicles,PRP-3 with a BMD-2 turret,3,1,['destroyed'],https://twitter.com/UAWeapons/status/1637544286450335747
1597,UA,['the Soviet Union'],Infantry Fighting Vehicles,PRP-3 with a BMD-2 turret,3,2,['destroyed'],https://i.postimg.cc/kGpQH6Sp/2037-PRP-3-with-a-BMD-2-turret-destr-13-05-23.jpg
1598,UA,['the Soviet Union'],Infantry Fighting Vehicles,PRP-3 with a BMD-2 turret,3,3,['destroyed'],https://i.postimg.cc/rmx9X6sC/2003-prp3-with-bmd2-destr-20-08-23.jpg
1599,UA,['the Soviet Union'],Infantry Fighting Vehicles,PRP-3 with a BMP-1 turret,1,1,['destroyed'],https://i.postimg.cc/qBcxFFss/2000-PRP-3-with-BMP-1-Turret-destr-28-07-23.jpg
1600,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMD-2,5,1,['destroyed'],https://i.postimg.cc/VNPCSt3G/2005-bmd-2-destr.jpg
1601,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMD-2,5,1,['captured'],https://i.postimg.cc/gkLq4R0v/86.png  
1602,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMD-2,5,2,['captured'],https://i.postimg.cc/Wbh0Nsh0/5899.png
1603,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMD-2,5,3,['captured'],https://i.postimg.cc/bvMh8H5n/c6.png
1604,UA,['the Soviet Union'],Infantry Fighting Vehicles,BMD-2,5,4,['captured'],https://i.postimg.cc/NGV4dXYj/2001-bmd2-capt-15-06-23.jpg
1605,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,1,['destroyed'],https://twitter.com/UAWeapons/status/1667193762483691520
1606,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,2,['destroyed'],https://i.postimg.cc/YqRH75gD/2003-m2a2-bradley-destr-09-06-23.jpg
1607,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,3,['destroyed'],https://i.postimg.cc/Z5DhQXyk/2005-2x-m2a2-destr-10-06-23.jpg
1608,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,4,['destroyed'],https://i.postimg.cc/Z5DhQXyk/2005-2x-m2a2-destr-10-06-23.jpg
1609,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,5,['destroyed'],https://i.postimg.cc/Y96ZtPjC/2000-m2a2-bradley-1x-destr-1x-aband-10-06-23.jpg
1610,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,6,['destroyed'],https://twitter.com/UAWeapons/status/1670126573792501760
1611,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,7,['destroyed'],https://twitter.com/UAWeapons/status/1673343156203536385
1612,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,8,['destroyed'],https://twitter.com/UAWeapons/status/1673343156203536385
1613,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,9,['destroyed'],https://twitter.com/UAWeapons/status/1673343156203536385
1614,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,10,['destroyed'],https://twitter.com/UAWeapons/status/1673343156203536385
1615,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,11,['destroyed'],https://twitter.com/naalsio26/status/1674647631136542720
1616,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,12,['destroyed'],https://i.postimg.cc/V6FrKT1N/2003-M2-A2-ODS-SA-Bradley-destr-03-07-23.jpg
1617,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,13,['destroyed'],https://i.postimg.cc/T1LTp5S7/22d5.jpg
1618,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,14,['destroyed'],https://i.postimg.cc/t4cTC2zY/2023-M2-A2-ODS-SA-Bradley-destr-10-06-23.jpg
1619,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,15,['destroyed'],https://twitter.com/UAWeapons/status/1678492621163884544
1620,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,16,['destroyed'],https://i.postimg.cc/6q67pwCV/2010-bradley-destr-17-06-23.jpg
1621,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,17,['destroyed'],https://i.postimg.cc/BQVTR61G/2031-bradley-destr-08-06-23.jpg
1622,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,18,['destroyed'],https://i.postimg.cc/1XTSsztV/2006-bradley-destr-23-07-23.jpg
1623,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,19,['destroyed'],https://i.postimg.cc/dtkvnGH2/2009-M2-A2-Bradley-ODS-SA-destr-26-06-23.jpg
1624,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,20,['destroyed'],https://i.postimg.cc/65S57wzb/2300-bradley-destr.jpg
1625,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,21,['destroyed'],https://i.postimg.cc/zfx77sKR/2015-bradley-destr-22-07-23.jpg
1626,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,22,['destroyed'],https://i.postimg.cc/8kRLx7xK/2500-bradley-destr-08-06-23.jpg
1627,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,23,['destroyed'],https://i.postimg.cc/pXZYg97Q/2003-bradley-destr-07-08-23.jpg
1628,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,24,['destroyed'],https://i.postimg.cc/QCRTQLkT/2006-M2-A2-Bradley-ODS-SA-destr-24-06-23.jpg
1629,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,25,['destroyed'],https://i.postimg.cc/XYNn0pRB/2014-M2-A2-Bradley-ODS-SA-destr-18-07-23.jpg
1630,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,26,['destroyed'],https://i.postimg.cc/W13jjx8x/553.png
1631,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,27,['destroyed'],https://i.postimg.cc/MHQjkWJg/327.png
1632,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,28,['destroyed'],https://i.postimg.cc/NGP2Gb3Z/3270.png
1633,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,29,['destroyed'],https://i.postimg.cc/GpYbmn78/2002-M2-A2-Bradley-ODS-SA-destr-05-10-23.jpg
1634,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,1,['damaged'],https://twitter.com/UAWeapons/status/1669272217107017728
1635,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,2,['damaged'],https://i.postimg.cc/5t4H5Wj8/88k6.png
1636,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,3,['damaged'],https://i.postimg.cc/rmmvLPDx/h.png
1637,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,4,['damaged'],https://i.postimg.cc/rmmvLPDx/h.png
1638,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,5,['damaged'],https://i.postimg.cc/rmmvLPDx/h.png
1639,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,6,['damaged'],https://i.postimg.cc/8zsCQ72k/2000-2x-bradley-dam-26-07-23.jpg
1640,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,7,['damaged'],https://i.postimg.cc/6Qk0DkK8/99701.png
1641,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,8,['damaged'],https://twitter.com/UAWeapons/status/1667193762483691520
1642,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,9,['damaged'],https://twitter.com/UAWeapons/status/1667193762483691520
1643,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,10,['damaged'],https://i.postimg.cc/Y96ZtPjC/2000-m2a2-bradley-1x-destr-1x-aband-10-06-23.jpg
1644,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,11,['damaged'],https://i.postimg.cc/3JDvN8Kj/2007-bradley-dam-13-07-23.jpg
1645,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,12,['damaged'],https://twitter.com/UAWeapons/status/1679830955714924544
1646,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,13,['damaged'],https://twitter.com/UAWeapons/status/1673343156203536385
1647,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,14,['damaged'],https://twitter.com/UAWeapons/status/1673343156203536385
1648,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,15,['damaged'],https://i.postimg.cc/wvtDXC3v/2014-2x-m2a2-dam-08-06-23.jpg
1649,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,16,['damaged'],https://i.postimg.cc/wvtDXC3v/2014-2x-m2a2-dam-08-06-23.jpg
1650,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,17,['damaged'],https://i.postimg.cc/vT1RqdzY/2051-bradley-dam-23-07-23.jpg
1651,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,18,['damaged'],https://i.postimg.cc/hvNkN3y9/2052-bradley-dam-23-07-23.jpg
1652,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,19,['damaged'],https://i.postimg.cc/ryb2dKVK/2053-bradley-dam-23-07-23.jpg
1653,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,20,['damaged'],https://i.postimg.cc/8z3YWMtR/2001-bradley-dam-25-07-23.jpg
1654,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,1,"['damaged', 'abandoned']",https://twitter.com/UAWeapons/status/1678492621163884544
1655,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,2,"['damaged', 'abandoned']",https://twitter.com/UAWeapons/status/1678492621163884544
1656,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,3,"['damaged', 'abandoned']",https://twitter.com/UAWeapons/status/1678492621163884544
1657,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,4,"['damaged', 'abandoned']",https://twitter.com/UAWeapons/status/1679117720384569352
1658,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,5,"['damaged', 'abandoned']",https://i.postimg.cc/SKMvGRvw/2005-bradley-dam-aband-25-07-23.jpg
1659,UA,['the United States'],Infantry Fighting Vehicles,M2A2 Bradley ODS-SA,55,6,"['damaged', 'abandoned']",https://i.postimg.cc/jjWpZrJ7/238.png
1660,UA,['Sweden'],Infantry Fighting Vehicles,CV9040C,4,1,['damaged'],https://i.postimg.cc/mk4CnRy6/2006-2x-CV9040-C-1x-destr-1x-dam-06-08-23.jpg
1661,UA,['Sweden'],Infantry Fighting Vehicles,CV9040C,4,2,['damaged'],https://twitter.com/imp_navigator/status/1695339006957900131
1662,UA,['Sweden'],Infantry Fighting Vehicles,CV9040C,4,1,"['damaged', 'abandoned']",https://i.postimg.cc/jj1fCX98/314.png
1663,UA,['Sweden'],Infantry Fighting Vehicles,CV9040C,4,1,"['damaged', 'captured']",https://twitter.com/UAWeapons/status/1685304986387853313
1664,UA,['Germany'],Infantry Fighting Vehicles,Marder 1A3,4,1,['destroyed'],https://i.postimg.cc/QCR5wpqT/326.png
1665,UA,['Germany'],Infantry Fighting Vehicles,Marder 1A3,4,2,['destroyed'],https://i.postimg.cc/DydVSJRY/2012-Marder-1-A3-destr-25-09-23.jpg
1666,UA,['Germany'],Infantry Fighting Vehicles,Marder 1A3,4,3,['destroyed'],https://i.postimg.cc/qR1qRSbH/2011-Marder-1-A3-destr-26-10-23.jpg
1667,UA,['Germany'],Infantry Fighting Vehicles,Marder 1A3,4,1,"['damaged', 'abandoned']",https://i.postimg.cc/76DM0rWc/4389.png
1668,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,1,['destroyed'],https://i.postimg.cc/Cx33pLj5/4482.png
1669,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,2,['destroyed'],https://i.postimg.cc/13p9x7jH/da3.jpg
1670,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,3,['destroyed'],https://i.postimg.cc/s1dtp0fG/57.png
1671,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,4,['destroyed'],https://i.postimg.cc/mZmvrdsr/44333.png
1672,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,5,['destroyed'],https://i.postimg.cc/tC6bPmpj/da2.jpg
1673,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,6,['destroyed'],https://i.postimg.cc/bwrJWPZp/c2.png
1674,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,7,['destroyed'],https://i.postimg.cc/50qGRG89/g6.jpg
1675,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,8,['destroyed'],https://i.postimg.cc/7LGSpX6q/27.jpg
1676,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,9,['destroyed'],https://i.postimg.cc/pLW2cVSc/66h.png
1677,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,10,['destroyed'],https://i.postimg.cc/pLW2cVSc/66h.png
1678,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,11,['destroyed'],https://i.postimg.cc/LXqHVBXw/5gg.png
1679,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,12,['destroyed'],https://i.postimg.cc/T3WqBBs3/4ff.png
1680,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,13,['destroyed'],https://i.postimg.cc/pTVZjtGc/f32.png
1681,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,14,['destroyed'],https://i.postimg.cc/1RqTqVnq/3u.png
1682,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,15,['destroyed'],https://i.postimg.cc/c1zDZGcc/4443.png
1683,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,16,['destroyed'],https://postlmg.cc/CnfM4bwt
1684,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,17,['destroyed'],https://i.postimg.cc/kgV2fw4Q/4315.png
1685,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,18,['destroyed'],https://i.postimg.cc/TPWNMnW4/2003-btr3e-destr.jpg
1686,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,19,['destroyed'],https://i.postimg.cc/htVRbqLG/2566.png
1687,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,20,['destroyed'],https://i.postimg.cc/PqW2Ckgp/2010-btr3-destr.png
1688,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,21,['destroyed'],https://i.postimg.cc/CKyVp7DQ/2022-04-02-UA-BTR-3-destroyed.jpg
1689,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,22,['destroyed'],https://i.postimg.cc/WpXLgBzZ/UA-BTR-3-destroyed.png
1690,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,23,['destroyed'],https://i.postimg.cc/HLc307PH/2004-btr3e-destr-11-12-22.jpg
1691,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,24,['destroyed'],https://i.postimg.cc/ydrKP0yx/2001-btr3e-destr-30-03-22.jpg
1692,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,25,['destroyed'],https://i.postimg.cc/4yCJCwGX/2000-btr3-destr-07-08-23.jpg
1693,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,26,['destroyed'],https://i.postimg.cc/zDWzwmwv/2001-btr3-destr-07-08-23.jpg
1694,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,27,['destroyed'],https://i.postimg.cc/2SHrjCYc/2020-btr3-destr-14-08-23.jpg
1695,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,28,['destroyed'],https://i.postimg.cc/x8XHSnpT/2002-BTR-3-E-destr-26-08-23.jpg
1696,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,1,['damaged'],https://i.postimg.cc/pdWMwW8W/da1.jpg
1697,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,1,['captured'],https://i.postimg.cc/wv6zrZdn/Screenshot-8248.png 
1698,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,2,['captured'],https://i.postimg.cc/m2kRmDDP/g789.png
1699,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,3,['captured'],https://i.postimg.cc/m2kRmDDP/g789.png
1700,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,4,['captured'],https://i.postimg.cc/m2kRmDDP/g789.png
1701,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,5,['captured'],https://i.postimg.cc/yd8JRBxc/5j.png
1702,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,6,['captured'],https://i.postimg.cc/kMzdJ1XL/18.png
1703,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,7,['captured'],https://i.postimg.cc/7hKWgHn8/356.png
1704,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,8,['captured'],https://i.postimg.cc/FFTWCK3w/4689.png
1705,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,9,['captured'],https://i.postimg.cc/QdzZ2b5G/y60.png
1706,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,10,['captured'],https://i.postimg.cc/c1B84mdp/4f.png
1707,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,11,['captured'],https://i.postimg.cc/C53P3Rwm/44317.png
1708,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-3,41,12,['captured'],https://i.postimg.cc/yYxVggcD/2011-btr3e-capt-28-09-22.jpg
1709,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,1,['destroyed'],https://i.postimg.cc/W42RL0Ld/5554.png
1710,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,2,['destroyed'],https://i.postimg.cc/bYFbd2PW/6658.png
1711,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,3,['destroyed'],https://i.postimg.cc/CxV8BDWN/467.png
1712,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,4,['destroyed'],https://i.postimg.cc/7brvpRmG/665333.png
1713,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,5,['destroyed'],https://i.postimg.cc/W4swJQ4m/ds6.png
1714,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,6,['destroyed'],https://i.postimg.cc/CxBbrWyn/1305-btr4-destr-10-03-22.jpg
1715,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,7,['destroyed'],https://i.postimg.cc/d17NHGMd/3f6.png
1716,UA,['Ukraine'],Infantry Fighting Vehicles,BTR-4,87,8,['destroyed'],https://i.postimg.cc/CM98gL2k/4690.png
